,Unnamed: 0,SupplierID,SupplierName,SupplierContactDetails,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,PhoneNumber,EmailAddress,OrderDate,OrderID,ShipDate,ShipMode,Shipping,Sales,Quantity,Discount,CreditCardType,CreditCard,CustomerFeedback,SupplierAddress,CustomerAddress
846,846,847,Flashdog,775-94-0831,1711,Ford,Freestar,Goldenrod,2005,556870.9,16729-248,Anastasia Margiotta,Female,Chief Design Engineer,205-991-6553,amargiottani@photobucket.com,2018/11/16,0268-1366,2019/03/15,Standard Class,Air,900087.93,2,0.46,jcb,3574761559410656,Okay,1300 East Dowling Road Anchorage AK 99518,1100 West Bowen Boulevard F Fayetteville AR 72703
847,847,848,Feedbug,677-24-6266,5785,Lexus,IS,Pink,2006,554332.62,76331-807,Reena Huelin,Female,Editor,503-322-7433,rhuelinnj@mayoclinic.com,2018/10/19,11994-127,2019/04/05,Standard Class,Truck,938822.87,2,0.69,mastercard,5587936526385427,Bad,7804 Abercorn Street #11 Savannah GA 31406,634 Chautauqua Avenue Norman OK 73069
848,848,849,Twimbo,670-48-9406,5300,Porsche,911,Purple,1998,741589.61,36987-3262,Estelle Gunter,Female,Business Systems Development Analyst,704-758-0797,egunternk@hatena.ne.jp,2018/11/12,45802-101,2019/06/14,Second Class,Truck,847331.53,1,0.57,switch,6333287391343710,Very Good,2902 North Gregg Avenue #9 Fayetteville AR 72703,3031 Montgomery Street Savannah GA 31405
849,849,850,Dynabox,659-81-2311,8602,Pontiac,Grand Am,Puce,1990,727181.05,48951-1066,Dena Weavers,Female,Clinical Specialist,813-866-9238,dweaversnl@businessinsider.com,2019/04/13,51386-500,2019/04/21,First Class,Air,761918.61,2,0.27,laser,630422209865420344,Very Good,629 Debbie Drive Nashville TN 37076,8505 Waters Avenue #66 Savannah GA 31406
850,850,851,Skimia,243-86-1776,4469,Lexus,GX,Mauv,2008,758122.49,55910-199,Valentin Everix,Male,Community Outreach Specialist,386-190-6495,veverixnm@blog.com,2018/11/15,42291-805,2019/02/03,First Class,Air,970739.41,2,0.6,maestro,604256113294987418,Good,4821 Milner Drive Nashville TN 37211,10996 Largo Drive Savannah GA 31419
851,851,852,Skidoo,393-49-1434,5581,Nissan,280ZX,Yellow,1979,705912.16,49643-104,Glendon Brazier,Male,Research Nurse,865-787-4975,gbraziernn@soup.io,2019/01/10,45802-245,2019/03/13,Standard Class,Truck,898872.18,1,0.47,mastercard,5007664536264737,Very Bad,34 Belair Drive Holbrook MA 02343,97 Lincoln Street Fitchburg MA 01420
852,852,853,Kwideo,820-54-7663,1665,Mercedes-Benz,300SE,Goldenrod,1993,661174.36,58232-0702,Andrew Siviter,Male,Food Chemist,804-297-1313,asiviterno@dmoz.org,2019/01/31,42192-353,2019/02/23,Second Class,Air,748411.79,1,0.75,americanexpress,373709148435873,Good,3528 Seasons Drive Nashville TN 37013,8409 Gullane Court Pasadena MD 21122
853,853,854,Quimm,109-63-3941,9329,Subaru,Justy,Puce,1990,517142.83,49288-0326,Neddie Pedder,Male,Senior Editor,971-869-1575,npeddernp@nps.gov,2018/12/18,55111-341,2019/04/08,Second Class,Air,711788.52,2,0.61,mastercard,5108753320855400,Very Bad,3213 Ivy Wood Lane Laurel MD 20724,2500 Medallion Drive #APT 148 Union City CA 94587
854,854,855,Wikibox,650-81-9232,1662,Mercedes-Benz,SL-Class,Crimson,2009,755485.08,65162-642,Olvan Strewthers,Male,Product Engineer,407-487-9306,ostrewthersnq@foxnews.com,2019/02/13,42507-247,2019/06/10,Second Class,Truck,931842.37,1,0.37,instapayment,6382240213864207,Bad,709 Mildred Street Montgomery AL 36104,1431 King George Boulevard #21-C Savannah GA 31419
855,855,856,Linktype,614-40-8086,9333,Buick,Century,Khaki,1992,796948.82,36987-3061,Torie Erricker,Female,Senior Cost Accountant,504-476-5027,terrickernr@mayoclinic.com,2019/02/05,43386-622,2019/03/24,First Class,Air,808846.03,1,0.47,mastercard,5048371722275383,Good,7144 Marlborough Terrace Berkeley CA 94705,1261 Steamboat Drive #3 Fayetteville AR 72704
856,856,857,Avaveo,866-62-6025,3889,Nissan,Titan,Puce,2009,677863.64,50730-8719,Elmo Kornacki,Male,Financial Analyst,484-705-8462,ekornackins@de.vu,2019/04/19,47682-073,2019/02/18,Second Class,Air,906360.11,2,0.7,jcb,3550225963179628,Okay,8404 South Villa Avenue Oklahoma City OK 73159,2042 High Street Oakland CA 94601
857,857,858,Chatterbridge,366-41-4206,696,Audi,TT,Pink,2004,705970.97,68788-0920,Ursuline Umpleby,Female,VP Accounting,602-289-4164,uumplebynt@redcross.org,2018/10/11,54458-967,2019/05/24,Same Day,Air,950656.23,1,0.52,jcb,3549554302917909,Very Good,1504 East 55th Street Savannah GA 31404,3 Furman Place Swanton VT 05488
858,858,859,Trilia,228-26-7628,3852,Ford,F-Series Super Duty,Fuscia,2008,736754.55,41520-190,Revkah Kuschek,Female,Engineer IV,412-267-9200,rkuscheknu@cbsnews.com,2018/07/07,28107-010,2019/03/11,Standard Class,Air,929677.44,2,0.89,jcb,3583891845776211,Bad,5701 North 67th Avenue #143 Glendale AZ 85301,228 East Huntingdon Street Savannah GA 31401
859,859,860,Fliptune,703-40-7061,2039,Oldsmobile,Bravada,Orange,1997,536650.66,13537-113,Heath Cordingly,Female,Computer Systems Analyst I,423-165-4353,hcordinglynv@is.gd,2019/02/10,14783-434,2019/05/02,Standard Class,Air,995597.63,1,0.62,diners-club-enroute,201418785456618,Very Good,595 West 54th Street #4 Savannah GA 31405,351 Porter Street Manchester CT 06040
860,860,861,Aivee,575-74-5075,3787,Audi,S5,Turquoise,2011,677518.46,10019-035,Sanderson Northbridge,Male,Physical Therapy Assistant,410-661-4453,snorthbridgenw@businessweek.com,2019/05/30,54569-0355,2019/06/10,Standard Class,Air,711993.48,1,0.36,diners-club-us-ca,5553266800030840,Bad,894 Windmill Park Lane Mountain View CA 94043,8673 Burkitt Place Drive Nolensville TN 37135
861,861,862,Skiptube,383-42-7807,203,Lexus,LX,Yellow,2009,743273.77,65862-697,Lannie Bilbery,Male,Structural Engineer,907-597-0285,lbilberynx@pen.io,2018/12/30,51991-793,2019/03/01,Standard Class,Air,819167.64,2,0.49,jcb,3546188488368596,Very Bad,150 Manistee Drive Panama City Beach FL 32413,2310 Donleigh Court Louisville KY 40222
862,862,863,Rhynyx,711-98-8851,9859,Mazda,Mazdaspeed 3,Purple,2008,641041.29,63517-101,Weidar Elliot,Male,Analyst Programmer,504-852-8089,welliotny@skype.com,2019/01/25,0781-3136,2019/03/10,First Class,Air,715755.21,1,0.38,americanexpress,337941432259421,Okay,102 East Ash Road Plymouth VT 05056,3162 Martin Luther King Junior Boulevard #2 Fayetteville AR 72704
863,863,864,Gabspot,849-16-1152,8023,Infiniti,G35,Goldenrod,2007,743163.71,41163-603,Gabriellia Bard,Female,Software Test Engineer IV,440-405-4797,gbardnz@house.gov,2018/08/24,59535-4311,2019/01/18,Same Day,Truck,714782.23,1,0.61,jcb,3532234823975822,Very Bad,11724 Rushmore Oklahoma City OK 73162,4439 Gale Street Livermore CA 94550
864,864,865,Buzzbean,123-20-9005,5582,Mazda,Protege,Green,1998,549101.39,49967-372,Sally Timmes,Female,Associate Professor,772-707-3854,stimmeso0@businessinsider.com,2019/02/24,52686-230,2019/04/26,Second Class,Truck,789487.07,2,0.84,visa-electron,4844235773900208,Very Good,55620 Jolon Road King City CA 93930,7 Rose Dhu Lane Savannah GA 31419
865,865,866,Linkbridge,471-14-4582,8909,Pontiac,Firebird,Crimson,1985,654943.48,45802-759,Tedie Newlove,Male,Assistant Professor,502-699-0225,tnewloveo1@list-manage.com,2019/04/15,36987-3212,2019/03/28,Same Day,Truck,733391.5,1,0.53,jcb,3537902884687529,Very Bad,7350 West Wedington Drive Fayetteville AR 72704,353 O Street Southwest Washington DC 20024
866,866,867,Pixonyx,304-51-1575,9543,GMC,Sierra,Indigo,2010,752038.24,55648-787,Standford Longhorne,Male,Account Representative I,213-537-3658,slonghorneo2@go.com,2018/10/06,0869-0686,2019/01/20,First Class,Air,814631.94,1,0.32,instapayment,6370531855645316,Very Bad,75 Wilfred Road Manchester CT 06040,9428 North 65th Drive Glendale AZ 85302
867,867,868,Demizz,709-32-7998,7729,Ford,F150,Blue,2009,579906.48,42627-257,Prissie O'Dempsey,Female,Structural Analysis Engineer,334-320-7752,podempseyo3@cpanel.net,2019/02/03,36987-2194,2019/01/19,Same Day,Truck,753196.07,1,0.67,china-unionpay,5602234868804330401,Very Good,3384 North Southridge Drive Fayetteville AR 72703,110 Elmwood Avenue Barre VT 05641
868,868,869,Kazio,804-77-7032,2109,Dodge,Durango,Green,1998,772124.26,36987-2932,Wilton Sinnott,Male,Project Manager,239-738-1470,wsinnotto4@nature.com,2018/08/31,37012-845,2019/05/11,Same Day,Truck,769635.33,1,0.67,maestro,58931384373799386,Bad,4132 Carmichael Road Montgomery AL 36106,637 Britannia Drive Vallejo CA 94591
869,869,870,Skibox,445-52-9552,8447,BMW,3 Series,Red,2004,645397.71,35356-926,Timmie Pehrsson,Male,Database Administrator II,202-296-8744,tpehrssono5@wired.com,2018/07/18,54868-6296,2019/06/01,First Class,Truck,807974.4,1,0.72,diners-club-carte-blanche,30422939015103,Very Bad,18117 Muldrow Street Anchorage AK 99577,2729 East 14th Street Panama City FL 32401
870,870,871,Digitube,207-36-7790,809,Chevrolet,Corvette,Khaki,1995,711905.29,65044-1791,Elnore Lampens,Female,Dental Hygienist,816-780-8665,elampenso6@youtube.com,2018/12/12,54575-196,2019/01/04,Second Class,Truck,818323.16,1,0.81,diners-club-carte-blanche,30492241633257,Very Bad,8569 Vermont 9 Woodford VT 05201,663 Chesapeake Way #1 Fayetteville AR 72701
871,871,872,Tagcat,146-37-9519,5019,Mercedes-Benz,SLS-Class,Pink,2011,506994.88,0591-0932,Valery Crole,Female,Senior Cost Accountant,209-717-5017,vcroleo7@shop-pro.jp,2019/02/25,10596-330,2019/04/12,First Class,Truck,812303.63,1,0.71,jcb,3531960892976199,Very Good,301 East Court Savannah GA 31404,6990 Pierson Street Arvada CO 80004
872,872,873,Browsebug,864-23-1420,9823,Audi,A8,Indigo,2012,632674.07,68745-1057,Riannon Vaisey,Female,Environmental Specialist,951-862-0351,rvaiseyo8@nytimes.com,2019/02/18,0268-6640,2019/03/30,Second Class,Truck,860741.36,1,0.76,diners-club-enroute,201471659082564,Very Bad,145 Great Western Road Yarmouth MA 02664,38 Devon Drive Manchester CT 06040
873,873,874,Rhyloo,635-23-3528,6573,BMW,M3,Goldenrod,2002,640032.91,13537-048,Archibold Childerhouse,Male,Design Engineer,813-963-9450,achilderhouseo9@hc360.com,2018/06/21,0591-2805,2019/03/12,Same Day,Truck,881609.23,1,0.37,jcb,3568695899457175,Very Bad,9331 Edison Road Lithia FL 33547,117 East Cook Avenue Anchorage AK 99501
874,874,875,Aivee,681-07-9348,742,Mercedes-Benz,E-Class,Puce,1984,654986.52,63539-5195,Lorry Chateau,Female,Nurse Practicioner,907-677-1668,lchateauoa@cocolog-nifty.com,2019/04/24,49288-0588,2019/05/11,Standard Class,Air,724812.76,2,0.63,maestro,501862753083583615,Very Bad,756 Neponset Street Norwood MA 02062,11 Meeting Place Circle Boxford MA 01921
875,875,876,Flashdog,128-57-5591,4682,Chevrolet,Caprice,Fuscia,1977,584013.95,43857-0300,Herminia Van Daalen,Female,Desktop Support Technician,302-561-6303,hvanob@sourceforge.net,2018/11/30,48951-2021,2019/04/01,Second Class,Air,919628.58,2,0.63,americanexpress,374288005564926,Very Good,124 Rod Key Street Lyndon VT 05851,19141 Pine Ridge Circle Anchorage AK 99516
876,876,877,Pixoboo,589-59-0272,8163,Suzuki,Sidekick,Mauv,1992,645381.97,0781-2195,Wallie Wingham,Female,Payment Adjustment Coordinator,202-105-6768,wwinghamoc@barnesandnoble.com,2018/09/01,55154-4179,2019/01/16,Same Day,Truck,843065.66,2,0.66,switch,675978774658081150,Very Bad,24 Haven Drive Savannah GA 31406,1420 12th Street Northwest Washington DC 20005
877,877,878,Skinix,671-58-6551,7641,Acura,NSX,Khaki,1992,574374.13,0115-1232,Wyatt Dysert,Male,Analog Circuit Design manager,608-608-9102,wdysertod@github.io,2019/04/15,59667-0103,2019/02/10,First Class,Truck,798852.38,1,0.46,mastercard,5007667929223848,Very Good,2809 Briarcliff Road Panama City FL 32405,2075 Archer Drive Fayetteville AR 72701
878,878,879,Teklist,366-89-4882,9981,Rolls-Royce,Phantom,Crimson,2011,516274.45,62670-4458,Randy Gummory,Male,Social Worker,303-844-0035,rgummoryoe@altervista.org,2018/07/09,50436-5891,2019/01/18,Same Day,Truck,930903.65,1,0.48,jcb,3534179876973539,Very Good,2707 Eden Street Nashville TN 37208,7808 Baltimore Annapolis Boulevard Glen Burnie MD 21060
879,879,880,Browseblab,667-48-5540,6511,Chevrolet,Citation,Teal,1980,754141.69,55655-121,Tilda Cromley,Female,Human Resources Manager,314-701-8979,tcromleyof@blinklist.com,2019/06/14,47682-502,2019/04/14,Standard Class,Air,977477.16,1,0.83,diners-club-carte-blanche,30128502764866,Bad,1814 US Highway 98 Mexico Beach FL 32456,921 5th Street Southeast Washington DC 20003
880,880,881,Tanoodle,479-33-7555,8663,Mitsubishi,Lancer,Goldenrod,2004,692269.3,43063-260,Zea Chevalier,Female,Accountant I,571-235-5048,zchevalierog@usda.gov,2018/11/17,68084-860,2019/03/21,Second Class,Truck,701486.88,2,0.84,jcb,3574273950123631,Bad,15010 North 59th Avenue #261 Glendale AZ 85306,13 Warren Avenue #1011 Somerville MA 02143
881,881,882,Oloo,887-81-9493,9064,Dodge,Ram 3500,Blue,1995,664712.23,65954-382,Brenda Bernardeau,Female,Civil Engineer,505-760-4300,bbernardeauoh@360.cn,2018/10/02,16714-357,2019/05/18,Second Class,Air,710104.66,2,0.61,instapayment,6385451617523532,Bad,97 Lincoln Street Fitchburg MA 01420,8125 Glynnwood Drive Montgomery AL 36117
882,882,883,Buzzbean,893-55-3731,3999,Toyota,Camry,Indigo,2000,570367.33,24385-594,Gawen McQuie,Male,Recruiting Manager,405-317-9391,gmcquieoi@forbes.com,2018/11/17,54868-6010,2019/02/09,First Class,Truck,915297.96,1,0.36,bankcard,5602221013497865,Okay,403 Turkey Creek Road Mathews AL 36052,12901 Mission Circle Anchorage AK 99516
883,883,884,Quatz,520-60-5977,8271,Mitsubishi,Mighty Max Macro,Turquoise,1992,746135.61,0280-1146,Rockey Basilotta,Male,Teacher,513-694-2112,rbasilottaoj@ucoz.com,2018/10/05,0536-2220,2019/01/15,Second Class,Truck,702060.66,2,0.68,jcb,3551157117076286,Very Bad,2622 Martin Luther King Junior Boulevard Fayetteville AR 72704,4696 Bull Run Road Ashland City TN 37015
884,884,885,Yakitri,676-50-2207,5501,Audi,A4,Green,1997,694021.87,50519-773,La verne Vaszoly,Female,Junior Executive,719-850-9904,lverneok@bigcartel.com,2019/03/11,54162-017,2019/03/18,Standard Class,Air,821077.73,1,0.84,jcb,3534183500180255,Bad,3194 Bladensburg Road Northeast Washington DC 20018,7041 Coe Road Panama City FL 32404
885,885,886,Topdrive,736-16-2216,4341,Jeep,Compass,Red,2008,775457.82,49873-608,Barron Emburey,Male,Executive Secretary,661-739-2832,bembureyol@slate.com,2018/07/28,13537-422,2019/01/07,Standard Class,Air,978328.37,2,0.76,jcb,3543508178844189,Good,4306 Bylsma Circle Panama City FL 32404,6748 West San Juan Avenue Glendale AZ 85303
886,886,887,Photofeed,806-33-9152,7109,Lexus,RX,Teal,2001,604800.87,11716-0103,Lynett Pentony,Female,Analyst Programmer,603-875-0039,lpentonyom@webmd.com,2018/10/30,63539-012,2019/03/01,Same Day,Air,938938.2,2,0.35,china-unionpay,5602256205952079,Very Bad,3034 Mica Street Fayetteville AR 72704,8502 Madrone Avenue Louisville KY 40258
887,887,888,Brightbean,169-13-5424,4011,Ford,Transit Connect,Khaki,2012,621916.45,68645-320,Isidor McCumesky,Male,VP Quality Control,713-341-9862,imccumeskyon@creativecommons.org,2019/04/05,55154-1391,2019/01/08,First Class,Air,901160.4,1,0.76,bankcard,5602225922789239,Very Bad,14285 Wycliff Way Magalia CA 95954,3616 Echo Lane Nashville TN 37218
888,888,889,Dablist,716-73-1584,9761,Jeep,Wrangler,Blue,2008,606415.76,62756-552,Alford Mainds,Male,Account Representative I,212-751-9768,amaindsoo@wiley.com,2018/11/21,49781-121,2019/03/10,Same Day,Air,806288.94,1,0.6,laser,670610710836009809,Good,1318 22nd Street Northwest Washington DC 20037,196 Ruth Street Farmington AR 72730
889,889,890,Cogibox,163-82-3073,1839,Mazda,Protege,Crimson,1997,602954.03,0409-7139,Guss Yetman,Male,Data Coordiator,937-288-5806,gyetmanop@flavors.me,2019/04/04,0002-7502,2019/06/03,Standard Class,Truck,808468.26,1,0.88,jcb,3582172703492105,Very Bad,2686 Avery Park Drive Nashville TN 37211,1383 Purdue Street San Leandro CA 94579
890,890,891,Wikizz,603-93-3331,8171,Jeep,Grand Cherokee,Fuscia,2002,563434.73,10586-9102,Giordano Pott,Male,Account Coordinator,863-576-6133,gpottoq@umn.edu,2018/08/19,55154-5472,2019/02/26,First Class,Truck,995578.37,2,0.27,china-unionpay,5602242445209149130,Good,8841 Tempest Circle Anchorage AK 99507,4617 East 3rd Street Panama City FL 32404
891,891,892,Trudoo,706-95-4792,5295,Oldsmobile,Cutlass Supreme,Maroon,1994,632665.68,0085-1132,Valeria Abram,Female,Account Representative III,217-641-8431,vabramor@springer.com,2019/04/04,0135-0525,2019/04/09,Second Class,Truck,965695.64,1,0.63,jcb,3566015968963627,Okay,8404 West Myrtle Avenue Glendale AZ 85305,8595 North 71st Avenue #1 Glendale AZ 85301
892,892,893,Yotz,307-21-2166,24,Buick,Coachbuilder,Teal,1994,610872.2,68016-526,Brigit Ruddiforth,Female,Staff Accountant IV,623-949-6463,bruddiforthos@youtu.be,2019/04/17,53389-100,2019/04/06,Second Class,Truck,904555.79,2,0.74,jcb,3575232610075804,Very Bad,3600 San Sebastian Court Punta Gorda FL 33950,5605 North Terry Avenue Oklahoma City OK 73111
893,893,894,Vinder,896-31-1379,23,Nissan,Frontier,Pink,2011,730347.38,37205-844,Ahmed Lodeke,Male,Computer Systems Analyst II,415-143-7910,alodekeot@state.tx.us,2018/11/24,51079-300,2019/05/21,Second Class,Truck,720172.78,1,0.48,diners-club-enroute,201412991282165,Very Good,1230 Stafford Drive Montgomery AL 36117,1699 Chatham Parkway #814B Savannah GA 31405
894,894,895,Yambee,239-95-4807,3378,Lincoln,MKX,Yellow,2009,608645.54,48951-1191,Creighton McTrustrie,Male,Legal Assistant,678-183-7466,cmctrustrieou@tuttocitta.it,2019/01/06,54868-5581,2019/03/09,Standard Class,Air,944403.45,1,0.7,jcb,3564971481290728,Okay,720 South River Landing Road Edgewater MD 21037,3620 Colmar Drive Louisville KY 40211
895,895,896,Abatz,545-33-6916,9932,Buick,Century,Turquoise,1996,558958.38,0268-1046,Fey Emig,Female,Assistant Media Planner,404-468-0115,femigov@cmu.edu,2018/07/31,50268-453,2019/05/02,Same Day,Truck,826099.05,1,0.32,jcb,3563515996875563,Very Good,22207 Quinterno Court Cupertino CA 95014,6514 West Golden Lane Glendale AZ 85302
896,896,897,Chatterbridge,242-64-3271,5822,BMW,X5,Violet,2004,726495.19,22431-582,Kayle Trevillion,Female,Professor,318-622-9090,ktrevillionow@dedecms.com,2019/04/08,76069-100,2019/03/12,Second Class,Truck,710897.26,2,0.26,jcb,3587895525657894,Very Good,11225 West 79th Drive Arvada CO 80005,2441 Chase Park Drive Montgomery AL 36110
897,897,898,Camimbo,638-29-8068,8180,Subaru,Outback,Orange,2012,519768.01,59762-2310,Daron Hyatt,Female,Systems Administrator I,203-326-1264,dhyattox@accuweather.com,2018/07/21,30142-154,2019/06/10,First Class,Air,856133.66,1,0.72,jcb,3536801780168041,Good,73 Twin Hills Drive Longmeadow MA 01106,7 River Otter Lane Savannah GA 31411
898,898,899,Pixonyx,581-55-7507,728,Hyundai,Tiburon,Purple,2003,692525.49,59450-200,Ramon Filipson,Male,Geological Engineer,515-506-7235,rfilipsonoy@techcrunch.com,2019/02/26,0135-0484,2019/06/08,Standard Class,Air,748094.19,1,0.62,switch,5641826799226214,Okay,1612 Beech Street Louisville KY 40211,7529 West 72nd Avenue #4 Arvada CO 80003
899,899,900,Pixoboo,694-67-9628,7012,Buick,Century,Maroon,2004,519023.55,0615-7662,Waldo Harriday,Male,Office Assistant I,530-821-7172,wharridayoz@vkontakte.ru,2019/02/10,0093-8232,2019/04/21,Same Day,Truck,967079.99,2,0.48,jcb,3539651878586910,Okay,505 Southeast 32nd Street Oklahoma City OK 73129,3425 North Futrall Drive Fayetteville AR 72703
900,900,901,Eabox,454-20-1364,8574,Audi,S5,Mauv,2010,722881.18,0555-0860,Guillermo Schwerin,Male,Administrative Officer,318-136-6417,gschwerinp0@about.me,2018/11/11,36987-2764,2019/03/19,First Class,Truck,733967.37,1,0.63,visa-electron,4405975999619014,Good,13501 Vasili Drive Anchorage AK 99577,5685 Express Drive Montgomery AL 36116
901,901,902,Lazz,137-42-6156,9421,Mercedes-Benz,600SEL,Aquamarine,1993,727672.88,55143-107,Florri Menear,Female,GIS Technical Architect,478-238-9669,fmenearp1@freewebs.com,2018/11/07,10544-020,2019/06/17,Standard Class,Truck,956856.33,1,0.76,china-unionpay,561097740133184032,Very Good,802 Madison Street Northwest Washington DC 20011,618 Staley Avenue Hayward CA 94541
902,902,903,Bluejam,865-17-8441,4679,Volvo,C70,Blue,2013,753172.07,54312-325,Idelle Fitch,Female,Recruiting Manager,859-625-7974,ifitchp2@mail.ru,2019/02/20,48951-7116,2019/02/13,Second Class,Truck,861742.21,2,0.5,jcb,3547223802150856,Very Bad,5821 Taft Street Arvada CO 80004,61 Plymouth Lane Manchester CT 06040
903,903,904,Yozio,245-14-9639,3570,Ford,Excursion,Mauv,2002,750790.5,41163-156,Mariquilla Kernaghan,Female,Environmental Tech,504-138-2502,mkernaghanp3@oracle.com,2019/06/04,54575-943,2019/01/19,Second Class,Air,980953.2,2,0.76,solo,6767331440544847599,Very Good,3365 South Cato Springs Road Fayetteville AR 72701,3180 Parthenon Avenue #110 Nashville TN 37203
904,904,905,Feedbug,412-67-0231,9811,Volkswagen,Beetle,Orange,1965,769865.36,75866-306,Fergus Fransinelli,Male,Marketing Manager,915-258-8594,ffransinellip4@list-manage.com,2018/07/26,0591-3748,2019/06/14,Second Class,Truck,778363.84,1,0.83,jcb,3574026917846953,Okay,8 Village Circle Randolph VT 05060,182 Regency Circle Pooler GA 31322
905,905,906,Yakijo,616-53-0046,7724,Chevrolet,Beretta,Teal,1995,508442.61,16590-987,Cleveland Bracchi,Male,Nuclear Power Engineer,312-529-2765,cbracchip5@odnoklassniki.ru,2018/08/13,43598-316,2019/01/24,Standard Class,Air,950611.83,1,0.82,mastercard,5100144651023776,Bad,16572 East Wyman Road Fayetteville AR 72701,6431 Shattuck Avenue B Oakland CA 94609
